Unnamed: 0,Points,playerID,yearID_x,stint_x,teamID_x,lgID_x,G,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,yearID_y,stint_y,G_F,GS_F,InnOuts,PO,A,E,DP,PB,WP,SB_F,CS_F,ZR,W,L,GS_x,CG,SHO,SV,IPouts,ER,BAOpp,ERA,WP_x,BK,BFP,GF,WP_y,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,yearID,teamID_y,lgID_y,G_all,GS_y,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
1342,11.0,ohmanwi01,2000,1,CHN,NL,6,,3,4,,,,0,,,,4,2.0,1.0,0.0,0.0,0.0,1.0,2000,1,6,0.0,10.0,0,2,0.0,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.308,8.1,1.0,0.0,17.0,2.0,0.0,1977.0,8.0,13.0,Germany,Hesse,Frankfurt,,,,,,,Will,Ohman,William McDaniel,225.0,74.0,L,L,2000-09-19,2012-06-27,ohmaw001,ohmanwi01,2000,CHN,NL,6,0.0,6,6.0,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1343,11.0,telemam01,2000,1,PHI,NL,13,,22,25,,,,6,,,,14,22.0,0.0,0.0,0.0,2.0,3.0,2000,1,13,2.0,73.0,2,0,0.0,0,0.0,,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,73.0,18.0,0.275,6.66,1.0,0.0,107.0,2.0,0.0,1974.0,1.0,19.0,D.R.,La Altagracia,Higuey,,,,,,,Amaury,Telemaco,Amaury,220.0,76.0,R,R,1996-05-16,2005-07-01,telea001,telemam01,2000,PHI,NL,13,2.0,13,13.0,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1344,11.0,figuene01,2000,1,ARI,NL,3,,13,17,,,,4,,,,5,7.0,0.0,0.0,1.0,2.0,0.0,2000,1,3,3.0,47.0,1,2,0.0,0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,47.0,13.0,0.28300000000000003,7.47,2.0,0.0,68.0,0.0,0.0,1974.0,5.0,18.0,USA,NY,Brooklyn,,,,,,,Nelson,Figueroa,Nelson,185.0,73.0,B,R,2000-06-03,2011-05-09,figun001,figuene01,2000,ARI,NL,3,3.0,2,3.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1345,11.0,jonesma02,2000,1,OAK,AL,1,,4,5,,,,1,,,,3,1.0,0.0,0.0,0.0,0.0,0.0,2000,1,1,1.0,7.0,0,0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,0.417,15.43,0.0,0.0,15.0,0.0,0.0,1975.0,3.0,29.0,USA,CA,Bellflower,,,,,,,Marcus,Jones,Marcus Ray,235.0,77.0,R,R,2000-07-17,2000-07-17,jonem002,jonesma02,2000,OAK,AL,1,1.0,1,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1346,11.0,stronjo01,2000,1,FLO,NL,18,,16,26,,,,3,,,,12,18.0,1.0,2.0,1.0,0.0,2.0,2000,1,18,0.0,59.0,2,4,0.0,0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,59.0,16.0,0.325,7.32,2.0,0.0,95.0,5.0,0.0,1962.0,9.0,9.0,USA,CA,Fairfield,,,,,,,Joe,Strong,Joseph Benjamin,200.0,72.0,B,R,2000-05-11,2001-05-05,stroj001,stronjo01,2000,FLO,NL,18,0.0,16,18.0,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1347,10.0,graveda01,2000,1,CIN,NL,66,2.0,1,1,0.0,0.0,0.0,1,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2000,1,66,0.0,274.0,5,24,1.0,4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1973.0,8.0,7.0,Viet Nam,,Saigon,,,,,,,Danny,Graves,Daniel Peter,200.0,71.0,R,R,1996-07-13,2006-05-09,gravd001,graveda01,2000,CIN,NL,66,0.0,64,66.0,66,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1348,10.0,reedri01,2000,1,NYN,NL,30,49.0,6,10,10.0,0.0,0.0,0,2.0,0.0,0.0,1,11.0,0.0,1.0,14.0,2.0,0.0,2000,1,30,30.0,552.0,8,16,2.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1964.0,8.0,16.0,USA,WV,Huntington,,,,,,,Rick,Reed,Richard Allen,195.0,72.0,R,R,1988-08-08,2003-09-26,reedr002,reedri01,2000,NYN,NL,30,30.0,29,30.0,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1349,10.0,hallto02,2000,1,TBA,AL,4,12.0,1,2,1.0,0.0,0.0,1,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2000,1,4,3.0,78.0,19,2,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1975.0,10.0,21.0,USA,WA,Tacoma,,,,,,,Toby,Hall,Toby Jason,255.0,74.0,R,R,2000-09-15,2008-09-21,hallt001,hallto02,2000,TBA,AL,4,3.0,4,4.0,0,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1350,10.0,olivaom01,2000,1,OAK,AL,21,,86,134,,,,10,,,,60,57.0,0.0,7.0,0.0,7.0,17.0,2000,1,21,16.0,324.0,6,16,1.0,2,0.0,,0.0,0.0,0.0,4.0,8.0,16.0,1.0,0.0,0.0,324.0,81.0,0.309,6.75,4.0,0.0,508.0,1.0,0.0,1967.0,7.0,6.0,P.R.,,Mayaguez,,,,,,,Omar,Olivares,Omar,185.0,73.0,R,R,1990-08-18,2001-09-28,olivo001,olivaom01,2000,OAK,AL,21,16.0,1,21.0,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1351,10.0,duceyro01,2000,2,TOR,AL,5,13.0,2,2,1.0,1.0,0.0,0,1.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,6000,6,36,23.0,643.0,51,1,4.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1965.0,5.0,24.0,CAN,ON,Toronto,,,,,,,Rob,Ducey,Robert Thomas,175.0,74.0,L,R,1987-05-01,2001-07-22,duceb001,duceyro01,2000,TOR,AL,5,2.0,5,3.0,0,0,0,0,0,0,2,0,1,3,0.0,2.0,0.0
1352,10.0,munrope01,2000,1,TOR,AL,9,,22,38,,,,1,,,,16,16.0,0.0,3.0,1.0,0.0,8.0,2000,1,9,3.0,77.0,2,3,0.0,2,0.0,,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,77.0,17.0,0.355,5.96,1.0,0.0,127.0,2.0,0.0,1975.0,6.0,14.0,USA,NY,Flushing,,,,,,,Peter,Munro,Peter Daniel,200.0,74.0,R,R,1999-04-06,2004-10-01,munrp001,munrope01,2000,TOR,AL,9,3.0,1,9.0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1353,10.0,duvalmi01,2000,1,TBA,AL,2,,2,5,,,,0,,,,1,0.0,0.0,0.0,0.0,0.0,1.0,2000,1,2,0.0,7.0,0,1,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.455,7.71,0.0,0.0,12.0,0.0,0.0,1974.0,10.0,11.0,USA,VA,Warrenton,,,,,,,Mike,Duvall,Michael Alan,185.0,72.0,R,L,1998-09-22,2001-10-04,duvam001,duvalmi01,2000,TBA,AL,2,0.0,0,2.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1354,10.0,rakerja01,2000,1,KCA,AL,11,,22,33,,,,5,,,,7,16.0,0.0,0.0,0.0,1.0,1.0,2000,1,11,0.0,65.0,1,0,0.0,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,65.0,22.0,0.35100000000000003,9.14,3.0,0.0,102.0,3.0,0.0,1973.0,6.0,29.0,USA,PA,Pittsburgh,,,,,,,Jason,Rakers,Jason Paul,197.0,74.0,R,R,1998-05-06,2000-06-05,rakej001,rakerja01,2000,KCA,AL,11,0.0,3,11.0,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1355,10.0,mientdo01,2000,1,MIN,AL,3,14.0,0,6,6.0,0.0,0.0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,2000,1,3,3.0,80.0,22,0,0.0,3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1974.0,6.0,19.0,USA,OH,Toledo,,,,,,,Doug,Mientkiewicz,Douglas Andrew,195.0,74.0,L,R,1998-09-18,2009-10-04,miend001,mientdo01,2000,MIN,AL,3,3.0,3,3.0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0
1356,10.0,duceyro01,2000,2,TOR,AL,5,13.0,2,2,1.0,1.0,0.0,0,1.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,6000,6,36,23.0,643.0,51,1,4.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1965.0,5.0,24.0,CAN,ON,Toronto,,,,,,,Rob,Ducey,Robert Thomas,175.0,74.0,L,R,1987-05-01,2001-07-22,duceb001,duceyro01,2000,PHI,NL,112,26.0,112,33.0,0,0,0,0,0,0,28,2,4,33,5.0,82.0,0.0
1357,10.0,romerjc01,2000,1,MIN,AL,12,,51,72,,,,8,,,,30,50.0,0.0,1.0,4.0,2.0,7.0,2000,1,12,11.0,173.0,6,10,0.0,0,0.0,,0.0,0.0,0.0,2.0,7.0,11.0,0.0,0.0,0.0,173.0,45.0,0.312,7.02,2.0,1.0,268.0,0.0,0.0,1976.0,6.0,4.0,P.R.,,Rio Piedras,,,,,,,J. C.,Romero,Juan Carlos,205.0,71.0,B,L,1999-09-15,2012-08-22,romej001,romerj.01,2000,MIN,AL,12,11.0,0,12.0,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1358,10.0,luuloke01,2000,1,ANA,AL,6,18.0,3,6,6.0,0.0,0.0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,4000,2,7,5.0,129.0,8,12,1.0,4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1974.0,12.0,24.0,USA,HI,Honolulu,,,,,,,Keith,Luuloa,Keith H. M.,185.0,72.0,R,R,2000-05-17,2000-05-31,luulk001,luuloke01,2000,ANA,AL,6,5.0,6,6.0,0,0,0,3,0,4,0,0,0,0,0.0,0.0,1.0
1359,10.0,arnolja01,2000,1,LAN,NL,2,,3,4,,,,0,,,,5,3.0,0.0,1.0,0.0,1.0,0.0,4000,3,14,4.0,118.0,1,4,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.174,4.05,1.0,0.0,30.0,2.0,0.0,1974.0,3.0,24.0,USA,MI,Dearborn,,,,,,,Jamie,Arnold,James Lee,190.0,74.0,R,R,1999-04-20,2000-10-01,arnoj001,arnolja01,2000,CHN,NL,12,4.0,12,12.0,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1360,10.0,garlajo01,2000,1,CHA,AL,15,,55,82,,,,10,,,,40,42.0,0.0,1.0,0.0,2.0,5.0,2000,1,15,13.0,209.0,2,10,2.0,0,0.0,,0.0,0.0,0.0,4.0,8.0,13.0,0.0,0.0,0.0,209.0,50.0,0.292,6.46,4.0,0.0,324.0,1.0,0.0,1979.0,9.0,27.0,USA,CA,Valencia,,,,,,,Jon,Garland,Jon Steven,210.0,78.0,R,R,2000-07-04,2013-06-05,garlj001,garlajo01,2000,CHA,AL,15,13.0,1,15.0,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1361,10.0,arnolja01,2000,1,LAN,NL,2,,3,4,,,,0,,,,5,3.0,0.0,1.0,0.0,1.0,0.0,4000,3,14,4.0,118.0,1,4,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.174,4.05,1.0,0.0,30.0,2.0,0.0,1974.0,3.0,24.0,USA,MI,Dearborn,,,,,,,Jamie,Arnold,James Lee,190.0,74.0,R,R,1999-04-20,2000-10-01,arnoj001,arnolja01,2000,LAN,NL,2,0.0,1,2.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1362,10.0,yanes01,2000,1,TBA,AL,43,1.0,1,1,0.0,0.0,0.0,1,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,2000,1,43,20.0,413.0,11,8,2.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1975.0,6.0,22.0,D.R.,El Seibo,Campina,,,,,,,Esteban,Yan,Esteban Luis,255.0,76.0,R,R,1996-05-20,2006-07-06,yan-e001,yanes01,2000,TBA,AL,43,20.0,3,43.0,43,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1363,10.0,larocgr01,2000,1,SDN,NL,13,27.0,1,6,4.0,2.0,0.0,0,2.0,0.0,0.0,1,4.0,0.0,0.0,2.0,0.0,1.0,6000,3,14,7.0,213.0,10,12,2.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1972.0,11.0,10.0,USA,NY,Oswego,,,,,,,Greg,LaRocca,Gregory Mark,185.0,71.0,R,R,2000-09-07,2003-09-23,larog001,larocgr01,2000,SDN,NL,13,7.0,13,12.0,0,0,0,2,8,4,0,0,0,0,0.0,3.0,1.0
1364,10.0,pooleji02,2000,1,DET,AL,18,,8,13,,,,4,,,,1,5.0,0.0,1.0,1.0,2.0,0.0,4000,3,23,0.0,32.0,0,3,1.0,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,0.361,7.27,0.0,0.0,41.0,1.0,0.0,1966.0,4.0,28.0,USA,NY,Rochester,,,,,,,Jim,Poole,James Richard,190.0,74.0,L,L,1990-06-15,2000-06-01,poolj001,pooleji02,2000,MON,NL,5,0.0,5,5.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1365,10.0,rodrijo02,2000,1,SLN,NL,6,,2,2,,,,0,,,,3,2.0,0.0,1.0,0.0,1.0,0.0,2000,1,6,0.0,12.0,0,0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.14300000000000002,0.0,0.0,0.0,19.0,1.0,0.0,1974.0,12.0,18.0,P.R.,,Cayey,,,,,,,Jose,Rodriguez,Jose Ilich,205.0,73.0,L,L,2000-05-18,2002-07-13,rodrj001,rodrijo04,2000,SLN,NL,6,0.0,6,6.0,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1366,10.0,maddugr01,2000,1,ATL,NL,35,80.0,2,15,12.0,2.0,1.0,0,5.0,0.0,1.0,2,19.0,0.0,1.0,7.0,0.0,1.0,2000,1,35,35.0,748.0,25,68,2.0,5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1966.0,4.0,14.0,USA,TX,San Angelo,,,,,,,Greg,Maddux,Gregory Alan,170.0,72.0,R,R,1986-09-03,2008-09-27,maddg002,maddugr01,2000,ATL,NL,35,35.0,33,35.0,35,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1367,10.0,redmati01,2000,1,PIT,NL,9,18.0,2,6,4.0,1.0,0.0,1,1.0,1.0,0.0,1,7.0,0.0,0.0,0.0,0.0,0.0,2000,1,6,3.0,93.0,12,1,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1977.0,3.0,10.0,USA,AL,Tuscaloosa,,,,,,,Tike,Redman,Julian Jawonn,175.0,71.0,L,L,2000-06-30,2007-09-30,redmt001,redmaju01,2000,PIT,NL,9,3.0,9,6.0,0,0,0,0,0,0,2,0,4,6,0.0,3.0,0.0
1368,10.0,pooleji02,2000,1,DET,AL,18,,8,13,,,,4,,,,1,5.0,0.0,1.0,1.0,2.0,0.0,4000,3,23,0.0,32.0,0,3,1.0,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,0.361,7.27,0.0,0.0,41.0,1.0,0.0,1966.0,4.0,28.0,USA,NY,Rochester,,,,,,,Jim,Poole,James Richard,190.0,74.0,L,L,1990-06-15,2000-06-01,poolj001,pooleji02,2000,DET,AL,18,0.0,0,18.0,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1369,9.0,portebo03,2000,1,OAK,AL,17,13.0,3,2,1.0,0.0,0.0,1,2.0,0.0,0.0,2,5.0,0.0,0.0,0.0,0.0,0.0,2000,1,16,1.0,141.0,13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1972.0,7.0,5.0,USA,NJ,Newark,,,,,,,Bo,Porter,Marquis Donnell,195.0,74.0,R,R,1999-05-09,2001-08-07,portb001,portebo03,2000,OAK,AL,17,1.0,17,16.0,0,0,0,0,0,0,1,2,14,16,0.0,3.0,4.0
1370,9.0,wardbr01,2000,2,ANA,AL,7,,6,8,,,,1,,,,2,3.0,0.0,0.0,0.0,0.0,0.0,4000,3,27,0.0,82.0,1,3,1.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,0.235,5.63,2.0,0.0,36.0,2.0,0.0,1972.0,1.0,28.0,USA,PA,Bristol,,,,,,,Bryan,Ward,Bryan Matthew,210.0,74.0,L,L,1998-07-03,2000-09-30,wardb001,wardbr01,2000,PHI,NL,20,0.0,15,20.0,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1371,9.0,wardbr01,2000,2,ANA,AL,7,,6,8,,,,1,,,,2,3.0,0.0,0.0,0.0,0.0,0.0,4000,3,27,0.0,82.0,1,3,1.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,0.235,5.63,2.0,0.0,36.0,2.0,0.0,1972.0,1.0,28.0,USA,PA,Bristol,,,,,,,Bryan,Ward,Bryan Matthew,210.0,74.0,L,L,1998-07-03,2000-09-30,wardb001,wardbr01,2000,ANA,AL,7,0.0,0,7.0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1372,9.0,obriech01,2000,1,MON,NL,9,19.0,1,4,2.0,1.0,0.0,1,2.0,0.0,0.0,2,7.0,1.0,0.0,0.0,0.0,0.0,2000,1,9,5.0,133.0,25,2,0.0,0,0.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,1960.0,5.0,1.0,USA,OK,Tulsa,,,,,,,Charlie,O'Brien,Charles Hugh,195.0,74.0,R,R,1985-06-02,2000-06-21,obric001,o'brich01,2000,MON,NL,9,5.0,9,9.0,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1373,9.0,nunnata01,2000,1,MON,NL,18,5.0,2,1,1.0,0.0,0.0,0,1.0,0.0,0.0,6,2.0,1.0,0.0,0.0,1.0,0.0,2000,1,14,0.0,85.0,23,2,0.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1975.0,4.0,9.0,USA,FL,Pensacola,,,,,,,Talmadge,Nunnari,Talmadge Raphael,205.0,73.0,L,L,2000-09-07,2000-10-01,nunnt001,nunnata01,2000,MON,NL,18,0.0,18,14.0,0,0,14,0,0,0,0,0,0,0,0.0,4.0,1.0
1374,9.0,goodedw01,2000,2,TBA,AL,8,,32,47,,,,14,,,,20,23.0,0.0,3.0,1.0,0.0,4.0,6000,6,27,14.0,315.0,4,17,1.0,3,0.0,,0.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,110.0,27.0,0.315,6.63,2.0,0.0,173.0,0.0,0.0,1964.0,11.0,16.0,USA,FL,Tampa,,,,,,,Dwight,Gooden,Dwight Eugene,190.0,74.0,R,R,1984-04-07,2000-09-29,goodd001,goodedw01,2000,HOU,NL,1,1.0,1,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1375,9.0,wallaje01,2000,1,PIT,NL,38,,32,42,,,,5,,,,34,27.0,1.0,4.0,0.0,2.0,2.0,2000,1,38,0.0,107.0,2,3,1.0,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,107.0,28.0,0.29,7.07,5.0,0.0,185.0,6.0,0.0,1976.0,4.0,12.0,USA,WV,Wheeling,,,,,,,Jeff,Wallace,Jeffrey Allen,240.0,74.0,L,L,1997-08-21,2001-10-03,wallj001,wallaje01,2000,PIT,NL,38,0.0,37,38.0,38,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1376,9.0,ericksc01,2000,1,BAL,AL,17,5.0,2,2,1.0,1.0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2000,1,16,16.0,278.0,7,5,3.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1968.0,2.0,2.0,USA,CA,Long Beach,,,,,,,Scott,Erickson,Scott Gavin,220.0,76.0,R,R,1990-06-25,2006-06-08,erics001,ericksc01,2000,BAL,AL,17,16.0,3,16.0,16,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
1377,9.0,queveru01,2000,1,CHN,NL,21,,81,96,,,,21,,,,54,65.0,4.0,3.0,4.0,3.0,4.0,2000,1,21,15.0,264.0,6,9,1.0,2,0.0,,0.0,0.0,0.0,3.0,10.0,15.0,1.0,0.0,0.0,264.0,73.0,0.271,7.47,2.0,0.0,418.0,1.0,0.0,1979.0,1.0,5.0,Venezuela,Carabobo,Valencia,2016.0,6.0,7.0,Venezuela,Vargas,La Guaira,Ruben,Quevedo,Ruben Eduardo,190.0,73.0,R,R,2000-04-14,2003-09-28,quevr001,queveru01,2000,CHN,NL,21,15.0,21,21.0,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1378,9.0,goodedw01,2000,2,TBA,AL,8,,32,47,,,,14,,,,20,23.0,0.0,3.0,1.0,0.0,4.0,6000,6,27,14.0,315.0,4,17,1.0,3,0.0,,0.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,110.0,27.0,0.315,6.63,2.0,0.0,173.0,0.0,0.0,1964.0,11.0,16.0,USA,FL,Tampa,,,,,,,Dwight,Gooden,Dwight Eugene,190.0,74.0,R,R,1984-04-07,2000-09-29,goodd001,goodedw01,2000,NYA,AL,18,5.0,2,18.0,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1379,9.0,goodedw01,2000,2,TBA,AL,8,,32,47,,,,14,,,,20,23.0,0.0,3.0,1.0,0.0,4.0,6000,6,27,14.0,315.0,4,17,1.0,3,0.0,,0.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,110.0,27.0,0.315,6.63,2.0,0.0,173.0,0.0,0.0,1964.0,11.0,16.0,USA,FL,Tampa,,,,,,,Dwight,Gooden,Dwight Eugene,190.0,74.0,R,R,1984-04-07,2000-09-29,goodd001,goodedw01,2000,TBA,AL,8,8.0,0,8.0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1380,9.0,belitto01,2000,1,OAK,AL,5,,2,4,,,,0,,,,4,3.0,0.0,0.0,0.0,0.0,0.0,2000,1,5,0.0,10.0,0,0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.267,2.7,1.0,0.0,19.0,3.0,0.0,1975.0,10.0,23.0,USA,IA,Des Moines,,,,,,,Todd,Belitz,Todd Stephen,218.0,73.0,L,L,2000-09-04,2001-10-06,belit001,belitto01,2000,OAK,AL,5,0.0,0,5.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1381,9.0,laxtobr01,2000,1,KCA,AL,6,,15,23,,,,0,,,,10,14.0,1.0,2.0,1.0,0.0,6.0,2000,1,6,1.0,50.0,0,0,0.0,0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.0,15.0,0.348,8.1,1.0,0.0,79.0,1.0,0.0,1973.0,10.0,5.0,USA,NJ,Stratford,,,,,,,Brett,Laxton,Brett William,205.0,74.0,L,R,1999-06-21,2000-07-13,laxtb001,laxtobr01,2000,KCA,AL,6,1.0,0,6.0,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1382,9.0,hubbatr01,2000,2,BAL,AL,31,27.0,3,5,4.0,0.0,1.0,0,0.0,2.0,1.0,0,3.0,0.0,0.0,0.0,0.0,2.0,4000,3,68,14.0,834.0,52,2,1.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1964.0,5.0,11.0,USA,IL,Chicago,,,,,,,Trent,Hubbard,Trenidad Aviel,180.0,68.0,R,R,1994-07-07,2003-07-27,hubbt001,hubbatr01,2000,BAL,AL,31,3.0,31,24.0,0,0,0,0,0,0,11,0,14,24,6.0,2.0,7.0
1383,9.0,huntebr01,2000,1,ATL,NL,2,2.0,1,1,0.0,0.0,0.0,1,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4000,4,49,23.0,723.0,167,16,1.0,12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1968.0,3.0,4.0,USA,CA,Torrance,,,,,,,Brian,Hunter,Brian Raynold,195.0,72.0,R,L,1991-05-31,2000-10-01,huntb001,huntebr01,2000,ATL,NL,2,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0
1384,9.0,huntebr01,2000,1,ATL,NL,2,2.0,1,1,0.0,0.0,0.0,1,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4000,4,49,23.0,723.0,167,16,1.0,12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1968.0,3.0,4.0,USA,CA,Torrance,,,,,,,Brian,Hunter,Brian Raynold,195.0,72.0,R,L,1991-05-31,2000-10-01,huntb001,huntebr01,2000,PHI,NL,85,23.0,85,48.0,0,0,40,0,0,0,6,0,3,9,1.0,48.0,1.0
1385,9.0,thurmmi01,2000,1,MON,NL,17,,69,112,,,,9,,,,46,52.0,4.0,3.0,5.0,6.0,10.0,2000,1,17,17.0,265.0,0,12,3.0,0,0.0,,0.0,0.0,0.0,4.0,9.0,17.0,0.0,0.0,0.0,265.0,63.0,0.315,6.42,2.0,0.0,415.0,0.0,0.0,1973.0,7.0,22.0,USA,OR,Corvallis,,,,,,,Mike,Thurman,Michael Richard,190.0,76.0,R,R,1997-09-02,2002-09-14,thurm002,thurmmi01,2000,MON,NL,17,17.0,17,17.0,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1386,9.0,cardoja01,2000,1,DET,AL,26,40.0,1,7,5.0,1.0,0.0,1,2.0,0.0,0.0,0,9.0,0.0,1.0,0.0,1.0,1.0,2000,1,26,12.0,354.0,66,7,2.0,0,2.0,0.0,8.0,2.0,0.0,,,,,,,,,,,,,,,,1975.0,9.0,15.0,P.R.,,Santurce,,,,,,,Javier,Cardona,Javier Peterson,185.0,73.0,R,R,2000-05-31,2002-05-14,cardj001,cardoja01,2000,DET,AL,26,12.0,26,26.0,0,26,0,0,0,0,0,0,0,0,0.0,2.0,0.0
